ny,nx,lat,lon,clima,forest,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood
196,248,8.25,-55.75,nclim,1,3059080000,3.716757,2.855428,1.498858,78.39616,4.74341,0.300282,13.795511,1.154821,1.320462,11.320229
196,249,8.25,-55.25,nclim,1,3059080000,3.689339,2.84558,1.481414,79.3628,4.763655,0.298459,13.624534,1.14092,1.304313,11.179301
196,250,8.25,-54.75,nclim,1,3059080000,3.652807,2.821898,1.457384,80.43977,4.770802,0.296816,13.429444,1.123961,1.284629,11.020853
196,251,8.25,-54.25,nclim,1,3059080000,3.683421,2.831569,1.470433,79.460625,4.785254,0.298132,13.55937,1.135175,1.297334,11.126862
196,252,8.25,-53.75,nclim,1,3059080000,3.668904,2.835866,1.454055,81.13093,4.828704,0.295779,13.378176,1.122343,1.282415,10.973417
196,253,8.25,-53.25,nclim,1,3059080000,3.645434,2.832795,1.449674,83.11938,4.891333,0.294973,13.47037,1.112864,1.273214,11.084291
196,254,8.25,-52.75,nclim,1,3059080000,3.744777,2.881471,1.424922,88.4132,4.962504,0.290714,13.561853,1.10495,1.306706,11.150198
196,255,8.25,-52.25,nclim,1,3059080000,3.477027,2.832125,1.36939,89.36434,5.025597,0.280012,13.55965,1.067933,1.266785,11.224934
196,256,8.25,-51.75,nclim,1,3059080000,3.528595,2.832341,1.402161,89.622505,5.0218,0.286142,13.375518,1.079423,1.278891,11.017203
196,257,8.25,-51.25,nclim,1,3059080000,3.399332,2.753356,1.381452,88.0834,4.990342,0.285247,12.624257,1.05006,1.232288,10.341909
196,258,8.25,-50.75,nclim,1,3059080000,3.483715,2.774005,1.433019,83.58832,4.953512,0.291679,13.206692,1.090283,1.250297,10.866113
196,259,8.25,-50.25,nclim,1,3059080000,3.449589,2.777851,1.418887,88.99482,5.022801,0.288664,12.991451,1.077636,1.236118,10.677696
196,260,8.25,-49.75,nclim,1,3059080000,3.323981,2.753412,1.388366,94.87002,5.132511,0.283174,12.650482,1.046707,1.200893,10.402884
196,261,8.25,-49.25,nclim,1,3059080000,3.272193,2.750929,1.360378,98.63117,5.258789,0.278062,12.267395,1.020202,1.171634,10.075558
196,262,8.25,-48.75,nclim,0,3059080000,3.287126,2.770645,1.385057,97.189026,5.365662,0.277882,12.565423,1.033547,1.188578,10.3433
196,263,8.25,-48.25,nclim,0,3059080000,3.229453,2.763039,1.358038,100.95258,5.482251,0.273307,12.173284,1.009716,1.161924,10.001642
197,206,8.75,-76.75,nclim,1,3055092700,5.20851,3.376249,2.306413,59.90378,5.364936,0.366381,18.0244,1.787303,2.06761,14.169489
197,207,8.75,-76.25,nclim,1,3055092700,6.019827,3.868796,2.151031,80.57739,5.408517,0.350214,19.423933,1.71054,1.93768,15.775713
197,208,8.75,-75.75,nclim,1,3055092700,5.822047,3.781989,2.040057,85.38882,5.282232,0.34376,18.659538,1.619467,1.832122,15.207948
197,209,8.75,-75.25,nclim,1,3055092700,5.572533,3.655238,1.917295,86.949776,5.047507,0.336818,17.752026,1.528058,1.727123,14.496845
197,210,8.75,-74.75,nclim,1,3055092700,4.799324,3.225504,1.621166,85.85421,4.841022,0.317853,15.082508,1.264775,1.479347,12.338385
197,211,8.75,-74.25,nclim,1,3055092700,3.264638,2.512582,1.238441,84.07195,4.714598,0.276694,12.677279,0.933496,1.09673,10.647054
197,212,8.75,-73.75,nclim,1,3055092700,3.470731,2.638381,1.301901,83.24514,4.667166,0.284789,13.053918,0.985505,1.164635,10.903779
197,213,8.75,-73.25,nclim,1,3055092700,3.455116,2.682783,1.355415,83.84899,4.64514,0.290183,12.485518,1.00507,1.188393,10.292054
197,214,8.75,-72.75,nclim,1,3055092700,3.55495,2.745663,1.366981,82.63029,4.640684,0.290654,12.471048,1.027376,1.203961,10.239712
197,215,8.75,-72.25,nclim,1,3055092700,3.773415,2.832971,1.421167,80.29049,4.608947,0.29743,13.018551,1.080813,1.263357,10.67438
197,216,8.75,-71.75,nclim,1,3055092700,3.896425,2.885666,1.451493,80.91311,4.629271,0.300551,13.452343,1.110951,1.301038,11.040353
197,217,8.75,-71.25,nclim,1,3055092700,4.294298,2.998758,1.509888,78.602776,4.633753,0.307983,14.11204,1.168649,1.374441,11.56895
197,218,8.75,-70.75,nclim,1,3055092700,4.031668,2.950497,1.490082,77.84776,4.628784,0.304332,13.807734,1.149463,1.344155,11.314117
197,219,8.75,-70.25,nclim,1,3055092700,3.996468,2.939712,1.513805,77.66281,4.652177,0.306301,14.140064,1.158705,1.324648,11.656711
197,220,8.75,-69.75,nclim,1,3055092700,3.888963,2.899648,1.491607,76.89482,4.646716,0.303771,13.910092,1.13856,1.301987,11.469543
197,221,8.75,-69.25,nclim,1,3055092700,3.668627,2.820906,1.414515,77.67967,4.642518,0.294768,13.159963,1.078073,1.267073,10.814816
197,222,8.75,-68.75,nclim,1,3055092700,3.64577,2.817122,1.406678,77.85783,4.664589,0.293893,12.994654,1.072814,1.256268,10.66557
197,223,8.75,-68.25,nclim,1,3055092700,3.692787,2.824815,1.434295,78.58243,4.66348,0.298189,13.357845,1.089925,1.24774,11.020182
197,224,8.75,-67.75,nclim,1,3055092700,3.811564,2.874196,1.449665,78.419975,4.668258,0.300086,13.322936,1.113903,1.273624,10.93541
197,225,8.75,-67.25,nclim,1,3055092700,3.918107,2.903842,1.462903,77.95692,4.661532,0.301693,13.371412,1.13036,1.290872,10.95018
197,226,8.75,-66.75,nclim,1,3055092700,3.888832,2.902631,1.465726,77.16805,4.667607,0.301302,13.430845,1.129495,1.290419,11.01093
197,227,8.75,-66.25,nclim,1,3055092700,3.757317,2.865434,1.439807,77.80592,4.693138,0.297631,13.226122,1.103132,1.261204,10.861786
197,228,8.75,-65.75,nclim,1,3055092700,3.726017,2.859412,1.432331,78.58175,4.71586,0.296159,13.122277,1.095813,1.252938,10.773527
197,229,8.75,-65.25,nclim,1,3055092700,3.674203,2.84507,1.430639,78.90454,4.716626,0.295705,13.148614,1.089459,1.245849,10.813306
197,230,8.75,-64.75,nclim,0,3055092700,3.681303,2.838531,1.432872,79.59136,4.709216,0.295633,13.330368,1.08685,1.243484,11.000034
197,231,8.75,-64.25,nclim,0,3055092700,3.717839,2.860655,1.419167,80.35665,4.694515,0.29349,13.071518,1.085992,1.274864,10.710661
197,232,8.75,-63.75,nclim,1,3055092700,3.732837,2.875856,1.430993,79.57154,4.679602,0.294895,13.201911,1.09886,1.284629,10.818422
197,233,8.75,-63.25,nclim,1,3055092700,3.735598,2.87992,1.442247,78.31846,4.656192,0.296356,13.286629,1.11002,1.297222,10.879387
197,234,8.75,-62.75,nclim,1,3055092700,3.770664,2.885511,1.445799,77.29337,4.641562,0.297148,13.382587,1.114235,1.307036,10.961316
197,235,8.75,-62.25,nclim,1,3055092700,3.87807,2.89126,1.445518,76.49853,4.63174,0.298639,13.484692,1.116366,1.310093,11.058233
197,236,8.75,-61.75,nclim,0,3055092700,3.941007,2.903056,1.458147,75.11308,4.617777,0.30074,13.635113,1.129582,1.325186,11.180345
197,237,8.75,-61.25,nclim,0,3055092700,4.01737,2.919738,1.464129,74.8295,4.578904,0.302398,13.729479,1.140121,1.336148,11.25321
197,238,8.75,-60.75,nclim,1,3055092700,4.349211,2.982517,1.493525,75.54359,4.533061,0.309429,13.925893,1.174393,1.376964,11.374537
197,239,8.75,-60.25,nclim,1,3055092700,4.558701,3.054411,1.529524,75.54757,4.51076,0.316306,14.186465,1.215674,1.419997,11.550794
197,240,8.75,-59.75,nclim,1,3055092700,4.177419,2.925042,1.461034,75.72857,4.495672,0.305997,13.724297,1.145908,1.342977,11.235412
197,241,8.75,-59.25,nclim,1,3055092700,3.720107,2.815018,1.401759,76.70835,4.533876,0.296862,12.986055,1.084371,1.27113,10.630554
197,242,8.75,-58.75,nclim,1,3055092700,3.46179,2.732472,1.38252,76.64908,4.590378,0.292076,12.840838,1.046584,1.197292,10.596962
197,243,8.75,-58.25,nclim,1,3055092700,3.481759,2.769459,1.37593,78.20904,4.657062,0.289056,12.570297,1.05014,1.228679,10.291479
197,244,8.75,-57.75,nclim,1,3055092700,3.619073,2.838448,1.410803,80.975174,4.713407,0.29191,12.90645,1.08519,1.265871,10.555388
197,245,8.75,-57.25,nclim,1,3055092700,3.762641,2.881118,1.464986,81.14792,4.748341,0.297501,13.652955,1.124632,1.285255,11.243067
197,246,8.75,-56.75,nclim,0,3055092700,3.656678,2.84234,1.463442,81.22115,4.766475,0.296163,13.600011,1.120551,1.282112,11.197349
197,247,8.75,-56.25,nclim,0,3055092700,3.63715,2.835876,1.479897,81.717705,4.781071,0.297126,13.678079,1.133867,1.297911,11.2463
197,248,8.75,-55.75,nclim,1,3055092700,3.702094,2.854989,1.499099,80.345436,4.791173,0.299199,13.829737,1.153341,1.319408,11.35699
197,249,8.75,-55.25,nclim,1,3055092700,3.723717,2.858411,1.499807,80.04831,4.816182,0.299441,13.825752,1.156507,1.322529,11.346717
197,250,8.75,-54.75,nclim,1,3055092700,3.721399,2.858141,1.494588,80.1622,4.832908,0.298986,13.775299,1.153006,1.318314,11.303981
197,251,8.75,-54.25,nclim,1,3055092700,3.71647,2.857392,1.487024,80.592964,4.863087,0.298226,13.690651,1.147834,1.312253,11.230562
197,252,8.75,-53.75,nclim,1,3055092700,3.716099,2.864542,1.478189,80.926384,4.889097,0.296984,13.57522,1.142305,1.305686,11.127229
197,253,8.75,-53.25,nclim,1,3055092700,3.706525,2.867926,1.470245,81.3525,4.941364,0.295696,13.49537,1.135176,1.297803,11.062391
197,254,8.75,-52.75,nclim,1,3055092700,3.637644,2.833531,1.447736,82.3796,4.993979,0.293044,13.389622,1.107227,1.268456,11.013939
197,255,8.75,-52.25,nclim,1,3055092700,3.454367,2.775139,1.377833,88.125824,5.049749,0.281259,12.78872,1.042943,1.236357,10.509418
197,256,8.75,-51.75,nclim,1,3055092700,3.412876,2.776656,1.413731,85.1509,5.043439,0.285929,12.86726,1.072211,1.255402,10.539647
197,257,8.75,-51.25,nclim,1,3055092700,3.412163,2.769251,1.421576,81.93596,5.003998,0.288111,13.043261,1.076129,1.234698,10.732433
197,258,8.75,-50.75,nclim,1,3055092700,3.477196,2.792989,1.438162,82.550285,5.014407,0.290206,13.15729,1.091818,1.252214,10.813259
197,259,8.75,-50.25,nclim,1,3055092700,3.405386,2.777516,1.399665,90.84069,5.086214,0.285467,12.74592,1.06171,1.217869,10.466341
197,260,8.75,-49.75,nclim,1,3055092700,3.334528,2.777948,1.384557,96.62821,5.204086,0.281552,12.517114,1.045804,1.19931,10.271999
197,261,8.75,-49.25,nclim,1,3055092700,3.325882,2.799118,1.379523,98.91621,5.337097,0.278352,12.34925,1.039505,1.192742,10.117004
197,262,8.75,-48.75,nclim,0,3055092700,3.327864,2.806241,1.408331,97.21769,5.417435,0.278743,12.641935,1.054725,1.21244,10.374769
198,207,9.25,-76.25,nclim,0,3050873000,6.222815,3.875379,2.347435,70.485085,5.352854,0.371105,20.367458,1.868814,2.126365,16.372278
198,208,9.25,-75.75,nclim,1,3050873000,5.923937,3.785496,2.13844,79.51504,5.17987,0.35394,19.349625,1.701507,1.927468,15.72065
198,209,9.25,-75.25,nclim,1,3050873000,5.69483,3.664613,2.030216,79.041374,4.881248,0.349111,18.653538,1.61496,1.827976,15.2106
198,210,9.25,-74.75,nclim,1,3050873000,4.41875,3.132615,1.604242,85.77374,4.866033,0.312916,15.087137,1.240383,1.445886,12.400869
198,211,9.25,-74.25,nclim,1,3050873000,3.900714,2.882472,1.461412,85.735085,4.719908,0.30468,13.884464,1.107633,1.303151,11.47368
198,212,9.25,-73.75,nclim,1,3050873000,3.779507,2.786654,1.42831,82.48764,4.640464,0.301081,13.57498,1.063737,1.266328,11.244915
198,213,9.25,-73.25,nclim,1,3050873000,3.558678,2.744217,1.390475,84.62288,4.647448,0.292033,12.851177,1.037617,1.225061,10.588499
198,214,9.25,-72.75,nclim,1,3050873000,3.754938,2.83484,1.429905,83.65737,4.663503,0.296056,13.220357,1.077121,1.268727,10.874509
198,215,9.25,-72.25,nclim,1,3050873000,3.788507,2.853705,1.438434,81.89641,4.670923,0.297093,13.280425,1.090892,1.279311,10.910221
198,216,9.25,-71.75,nclim,1,3050873000,3.791605,2.860423,1.444618,81.24503,4.683547,0.297544,13.327621,1.097667,1.286921,10.943032
198,217,9.25,-71.25,nclim,1,3050873000,3.982272,2.939555,1.477918,80.29052,4.694263,0.30134,13.802649,1.134973,1.333261,11.334415
198,218,9.25,-70.75,nclim,1,3050873000,4.00516,2.962763,1.49846,78.39866,4.696485,0.302856,13.873071,1.154664,1.350538,11.367869
198,219,9.25,-70.25,nclim,1,3050873000,3.977649,2.949032,1.51505,77.40502,4.709327,0.30461,14.161449,1.158334,1.324487,11.678629
198,220,9.25,-69.75,nclim,1,3050873000,3.765397,2.87913,1.451496,79.14277,4.713513,0.296839,13.495652,1.109235,1.303281,11.083136
198,221,9.25,-69.25,nclim,1,3050873000,3.659822,2.837769,1.420142,79.48525,4.725624,0.292544,13.337282,1.081947,1.279984,10.975352
198,222,9.25,-68.75,nclim,1,3050873000,3.675399,2.843801,1.421961,79.56101,4.728189,0.29378,13.276193,1.085119,1.275534,10.915539
198,223,9.25,-68.25,nclim,1,3050873000,3.634055,2.823172,1.407477,79.76846,4.747343,0.292211,12.923441,1.069828,1.253767,10.599847
198,224,9.25,-67.75,nclim,1,3050873000,3.674173,2.838117,1.434209,79.455666,4.766425,0.296174,13.258678,1.088848,1.247154,10.922676
198,225,9.25,-67.25,nclim,1,3050873000,3.726959,2.86913,1.43977,79.69413,4.792125,0.296404,13.202904,1.098366,1.258,10.846539
198,226,9.25,-66.75,nclim,1,3050873000,3.700258,2.864489,1.442075,78.726234,4.765567,0.296785,13.252267,1.100125,1.259023,10.893118
198,227,9.25,-66.25,nclim,1,3050873000,3.659136,2.848805,1.428531,79.10642,4.775979,0.295099,13.114676,1.088963,1.246145,10.779568
198,228,9.25,-65.75,nclim,1,3050873000,3.663465,2.849775,1.430437,78.94607,4.783308,0.2946,13.130536,1.087782,1.245121,10.797632
198,229,9.25,-65.25,nclim,1,3050873000,3.631005,2.824407,1.424318,78.925026,4.77597,0.293592,13.154993,1.075776,1.232589,10.846629
198,230,9.25,-64.75,nclim,1,3050873000,3.611421,2.812032,1.421701,79.926796,4.767455,0.293076,13.203735,1.071641,1.228352,10.903743
198,231,9.25,-64.25,nclim,1,3050873000,3.652358,2.845626,1.410656,81.89567,4.745962,0.291436,12.923894,1.076616,1.260142,10.587137
198,232,9.25,-63.75,nclim,1,3050873000,3.692259,2.867305,1.433466,80.911285,4.716401,0.294507,13.173118,1.099034,1.285336,10.788747
198,233,9.25,-63.25,nclim,1,3050873000,3.714101,2.868531,1.469686,78.5207,4.704488,0.298859,13.70692,1.121086,1.281673,11.304161
198,234,9.25,-62.75,nclim,1,3050873000,3.757135,2.89622,1.466012,77.56375,4.679303,0.298321,13.496206,1.129679,1.320308,11.04622
198,235,9.25,-62.25,nclim,1,3050873000,3.814531,2.894396,1.45627,76.97376,4.679885,0.297947,13.603649,1.123074,1.318535,11.162041
198,236,9.25,-61.75,nclim,1,3050873000,3.83318,2.885352,1.441971,76.67923,4.675527,0.29652,13.557081,1.113096,1.31471,11.129274
198,237,9.25,-61.25,nclim,1,3050873000,3.895497,2.897459,1.454733,75.7001,4.623334,0.298919,13.76701,1.129969,1.333841,11.3032
198,238,9.25,-60.75,nclim,1,3050873000,3.834374,2.867688,1.436007,76.572395,4.605068,0.298777,13.397084,1.112443,1.304638,10.980002
198,239,9.25,-60.25,nclim,1,3050873000,3.630463,2.79797,1.412449,75.6979,4.560629,0.296345,12.944304,1.087374,1.271683,10.585246
198,240,9.25,-59.75,nclim,1,3050873000,3.459883,2.728521,1.403743,74.27696,4.573121,0.295265,12.950937,1.065106,1.219042,10.666788
198,241,9.25,-59.25,nclim,1,3050873000,3.378706,2.70435,1.381215,75.809654,4.609033,0.291408,12.588455,1.04425,1.195855,10.348351
198,242,9.25,-58.75,nclim,1,3050873000,3.357792,2.714301,1.380432,76.94683,4.697871,0.288481,12.525837,1.041802,1.193547,10.290487
198,243,9.25,-58.25,nclim,1,3050873000,3.374928,2.737785,1.393439,78.33619,4.744221,0.287995,12.666974,1.053554,1.206721,10.406698
198,244,9.25,-57.75,nclim,1,3050873000,3.415068,2.769334,1.420615,79.56461,4.796261,0.289208,12.959373,1.07673,1.233166,10.649476
198,245,9.25,-57.25,nclim,1,3050873000,3.4149,2.772909,1.403229,83.06027,4.84712,0.286875,12.861404,1.064489,1.219787,10.577128
198,246,9.25,-56.75,nclim,1,3050873000,3.478921,2.789196,1.420043,84.73899,4.858603,0.289293,13.116066,1.080032,1.237532,10.798501
198,247,9.25,-56.25,nclim,1,3050873000,3.492521,2.788382,1.432026,86.46032,4.861347,0.291194,13.281845,1.090802,1.249887,10.941156
198,248,9.25,-55.75,nclim,1,3050873000,3.60944,2.823352,1.465772,84.66087,4.852597,0.295213,13.563701,1.123088,1.285718,11.154893
198,249,9.25,-55.25,nclim,1,3050873000,3.701506,2.85243,1.495274,82.8463,4.861952,0.298479,13.80732,1.151982,1.317924,11.337414
198,250,9.25,-54.75,nclim,1,3050873000,3.711208,2.857442,1.497846,82.07049,4.891673,0.298587,13.804109,1.154738,1.320849,11.328522
198,251,9.25,-54.25,nclim,1,3050873000,3.698178,2.858576,1.48343,82.576546,4.920006,0.296801,13.62133,1.144117,1.30822,11.168994
198,252,9.25,-53.75,nclim,1,3050873000,3.687394,2.863234,1.472208,82.707664,4.94945,0.294985,13.478356,1.135923,1.298663,11.043769
198,253,9.25,-53.25,nclim,1,3050873000,3.679198,2.862305,1.47489,81.588715,4.987915,0.295198,13.459308,1.136858,1.300764,11.021685
198,254,9.25,-52.75,nclim,1,3050873000,3.664096,2.850945,1.474541,80.91247,5.012969,0.295783,13.464668,1.133751,1.298471,11.032445
198,255,9.25,-52.25,nclim,1,3050873000,3.602707,2.832584,1.437328,84.915634,5.072395,0.290553,13.123476,1.098441,1.258608,10.766427
198,256,9.25,-51.75,nclim,1,3050873000,3.376839,2.755594,1.406912,83.86448,5.069141,0.283722,12.800079,1.059005,1.215852,10.525223
198,257,9.25,-51.25,nclim,1,3050873000,3.307566,2.733527,1.411715,81.22622,5.064131,0.28369,12.771449,1.05719,1.214028,10.500232
198,258,9.25,-50.75,nclim,0,3050873000,3.327557,2.757656,1.400612,85.42455,5.108317,0.283063,12.656962,1.053864,1.209261,10.393838
198,259,9.25,-50.25,nclim,0,3050873000,3.445374,2.817006,1.399677,93.43081,5.19866,0.283236,12.559295,1.063813,1.219632,10.275848
198,260,9.25,-49.75,nclim,0,3050873000,3.583108,2.887896,1.42629,98.364006,5.300653,0.284782,12.706901,1.093102,1.251195,10.362605
198,261,9.25,-49.25,nclim,0,3050873000,3.625162,2.923241,1.4442,99.509125,5.386695,0.284672,12.820932,1.10757,1.267672,10.44569
199,208,9.75,-75.75,nclim,1,3046421000,6.028029,3.675803,2.352226,66.06426,4.983284,0.384695,19.790546,1.873888,2.14453,15.772127
199,209,9.75,-75.25,nclim,1,3046421000,5.539497,3.551985,1.987512,79.363556,4.759813,0.35225,18.367239,1.578909,1.794774,14.993555
199,210,9.75,-74.75,nclim,1,3046421000,4.851113,3.219269,1.667643,87.92367,4.803116,0.325844,15.729102,1.30513,1.526403,12.897569
199,211,9.75,-74.25,nclim,1,3046421000,4.997164,3.304762,1.692403,87.83099,4.703461,0.33168,15.888125,1.346821,1.565994,12.97531
199,212,9.75,-73.75,nclim,1,3046421000,4.726207,3.143016,1.609344,84.84287,4.630416,0.323483,15.105158,1.25678,1.476472,12.371906
199,213,9.75,-73.25,nclim,1,3046421000,3.997403,2.929594,1.478594,84.76766,4.640046,0.300893,14.103888,1.135829,1.343699,11.62436
199,214,9.75,-72.75,nclim,1,3046421000,4.111236,2.965058,1.494542,84.66645,4.648246,0.302962,14.235025,1.15166,1.361643,11.721722
199,215,9.75,-72.25,nclim,1,3046421000,3.988291,2.936479,1.49909,82.97183,4.678483,0.303333,14.015085,1.146315,1.347658,11.521112
199,216,9.75,-71.75,nclim,1,3046421000,3.909352,2.919356,1.486141,81.75987,4.710393,0.301022,13.752364,1.134594,1.329249,11.288523
199,217,9.75,-71.25,nclim,1,3046421000,3.916916,2.938839,1.489218,81.50298,4.769796,0.300148,13.774289,1.139082,1.334098,11.301109
199,218,9.75,-70.75,nclim,1,3046421000,3.876995,2.935044,1.521128,79.05016,4.792306,0.303161,14.041105,1.158597,1.326727,11.555781
199,219,9.75,-70.25,nclim,1,3046421000,3.736118,2.877029,1.48545,78.37116,4.776272,0.299802,13.541255,1.130439,1.295067,11.115748
199,220,9.75,-69.75,nclim,1,3046421000,3.671918,2.843403,1.46824,78.94125,4.77159,0.298171,13.52457,1.11415,1.27691,11.133512
199,221,9.75,-69.25,nclim,1,3046421000,3.670292,2.852555,1.442441,80.5427,4.797761,0.294165,13.320097,1.095813,1.288997,10.935286
199,222,9.75,-68.75,nclim,1,3046421000,3.644236,2.841988,1.425659,81.25885,4.813885,0.291989,13.222172,1.081873,1.273088,10.86721
199,223,9.75,-68.25,nclim,1,3046421000,3.50513,2.780195,1.383948,80.941864,4.841202,0.286361,12.672845,1.04086,1.221962,10.410023
199,224,9.75,-67.75,nclim,1,3046421000,3.439065,2.7544,1.363662,81.80439,4.863593,0.283857,12.420074,1.021878,1.200261,10.197937
199,225,9.75,-67.25,nclim,1,3046421000,3.518318,2.783287,1.391709,81.32549,4.895951,0.287923,12.833258,1.040977,1.195393,10.596888
199,226,9.75,-66.75,nclim,1,3046421000,3.645356,2.851702,1.430884,80.16418,4.867101,0.293896,13.149721,1.084543,1.243167,10.822013
199,227,9.75,-66.25,nclim,1,3046421000,3.625699,2.846853,1.42228,80.480606,4.877415,0.293021,13.030911,1.078591,1.236094,10.716227
199,228,9.75,-65.75,nclim,1,3046421000,3.561714,2.805841,1.401895,80.6645,4.85746,0.291251,12.854522,1.056685,1.212433,10.585403
199,229,9.75,-65.25,nclim,1,3046421000,3.490814,2.763892,1.38575,80.71498,4.836913,0.288143,12.767838,1.036893,1.190887,10.540059
199,230,9.75,-64.75,nclim,1,3046421000,3.53844,2.78441,1.404351,81.05596,4.815582,0.290499,12.998797,1.053777,1.209563,10.735456
199,231,9.75,-64.25,nclim,1,3046421000,3.604158,2.818629,1.423041,81.798454,4.806022,0.292605,13.181763,1.073847,1.230897,10.877018
199,232,9.75,-63.75,nclim,1,3046421000,3.655082,2.850444,1.454857,80.882515,4.773096,0.296559,13.471593,1.107481,1.267059,11.097052
199,233,9.75,-63.25,nclim,1,3046421000,3.643727,2.849937,1.455255,80.01226,4.770176,0.296555,13.456869,1.109079,1.268602,11.079187
199,234,9.75,-62.75,nclim,1,3046421000,3.644663,2.845613,1.460476,78.70251,4.755508,0.297337,13.533018,1.113512,1.273739,11.145767
199,235,9.75,-62.25,nclim,1,3046421000,3.599308,2.822968,1.445054,78.0322,4.756571,0.295609,13.42758,1.099413,1.258043,11.070125
199,236,9.75,-61.75,nclim,1,3046421000,3.577703,2.818741,1.417122,77.85182,4.740277,0.292304,13.063971,1.085232,1.270232,10.708506
199,237,9.75,-61.25,nclim,1,3046421000,3.59488,2.813088,1.42643,76.345276,4.688101,0.293731,13.255762,1.092468,1.284084,10.87921
199,238,9.75,-60.75,nclim,1,3046421000,3.463882,2.745867,1.408363,76.63752,4.677026,0.293035,13.02291,1.065055,1.219965,10.737889
199,239,9.75,-60.25,nclim,1,3046421000,3.394152,2.706461,1.393137,76.16131,4.638531,0.292615,12.726296,1.051228,1.205045,10.470024
199,240,9.75,-59.75,nclim,1,3046421000,3.355504,2.688826,1.383946,75.506966,4.645224,0.291406,12.605117,1.041874,1.194919,10.368323
199,241,9.75,-59.25,nclim,1,3046421000,3.365452,2.707199,1.391706,76.615654,4.686354,0.290448,12.641503,1.048535,1.202131,10.390839
199,242,9.75,-58.75,nclim,1,3046421000,3.398188,2.747368,1.412729,78.79394,4.78625,0.289225,12.80512,1.065325,1.221307,10.518488
199,243,9.75,-58.25,nclim,1,3046421000,3.394002,2.77232,1.411039,82.87781,4.887649,0.286288,12.760937,1.064917,1.220461,10.47556
199,244,9.75,-57.75,nclim,1,3046421000,3.414493,2.789001,1.436497,83.380165,4.921109,0.287683,13.041224,1.086699,1.245386,10.709139
199,245,9.75,-57.25,nclim,1,3046421000,3.428048,2.795461,1.434389,84.21566,4.942394,0.28729,13.085761,1.086928,1.24622,10.752615
199,246,9.75,-56.75,nclim,1,3046421000,3.473426,2.798616,1.433202,85.72733,4.932046,0.28871,13.186218,1.088396,1.24767,10.85015
199,247,9.75,-56.25,nclim,1,3046421000,3.419433,2.775336,1.413713,88.87818,4.936336,0.287656,13.092463,1.072766,1.229774,10.789923
199,248,9.75,-55.75,nclim,1,3046421000,3.475547,2.785049,1.421547,88.74435,4.924326,0.289762,13.138148,1.08385,1.241586,10.812711
199,249,9.75,-55.25,nclim,1,3046421000,3.652393,2.849021,1.478446,85.986786,4.925809,0.295374,13.564188,1.136144,1.300099,11.127945
199,250,9.75,-54.75,nclim,1,3046421000,3.714547,2.876585,1.504315,83.895706,4.959704,0.297251,13.731083,1.1588,1.325563,11.246719
199,251,9.75,-54.25,nclim,1,3046421000,3.692857,2.872838,1.49317,83.26182,4.979784,0.295856,13.622009,1.148953,1.31407,11.158988
199,252,9.75,-53.75,nclim,1,3046421000,3.664051,2.868793,1.478977,83.2171,5.017774,0.293556,13.457226,1.137143,1.300969,11.019114
199,253,9.75,-53.25,nclim,1,3046421000,3.605916,2.833599,1.451687,83.4679,5.03372,0.292164,13.194525,1.114556,1.276213,10.803755
199,254,9.75,-52.75,nclim,1,3046421000,3.580774,2.823979,1.431367,84.15705,5.04959,0.290755,12.998577,1.097701,1.257328,10.64355
199,255,9.75,-52.25,nclim,1,3046421000,3.549623,2.813308,1.418443,85.10753,5.082798,0.28806,12.895908,1.081549,1.239405,10.574954
199,256,9.75,-51.75,nclim,1,3046421000,3.278129,2.726688,1.380528,84.45929,5.104403,0.279115,12.513631,1.033616,1.187084,10.292929
199,257,9.75,-51.25,nclim,1,3046421000,3.183716,2.68811,1.372372,83.51728,5.127618,0.276365,12.293007,1.019053,1.171699,10.102256
199,258,9.75,-50.75,nclim,0,3046421000,3.162421,2.688034,1.348396,88.36603,5.186631,0.273783,12.018195,1.001853,1.151991,9.86435
199,259,9.75,-50.25,nclim,0,3046421000,3.278679,2.77527,1.367886,95.04392,5.298174,0.276067,12.138296,1.027066,1.178844,9.932385
199,260,9.75,-49.75,nclim,0,3046421000,3.566243,2.899594,1.42374,99.41738,5.398598,0.282174,12.59072,1.088016,1.246053,10.256652
199,261,9.75,-49.25,nclim,0,3046421000,3.657887,2.949227,1.457418,99.89584,5.470222,0.284485,12.895141,1.117163,1.278824,10.499155
200,208,10.25,-75.75,nclim,1,3041736700,4.786349,3.064549,2.174575,56.0016,4.889877,0.368213,16.239447,1.681486,1.951457,12.606504
200,209,10.25,-75.25,nclim,1,3041736700,5.517899,3.516498,2.001401,79.13732,4.813348,0.356444,18.447054,1.587792,1.809921,15.049344
200,210,10.25,-74.75,nclim,1,3041736700,5.263276,3.42694,1.836337,89.19123,4.658536,0.33999,17.349297,1.462157,1.653219,14.233923
200,211,10.25,-74.25,nclim,1,3041736700,5.162193,3.349687,1.812506,88.55242,4.551131,0.342571,17.245014,1.441916,1.630858,14.172241
200,212,10.25,-73.75,nclim,1,3041736700,4.496792,3.037527,1.546165,89.83804,4.553992,0.315609,14.908808,1.206154,1.418788,12.283866
200,213,10.25,-73.25,nclim,1,3041736700,4.26524,2.947092,1.50146,87.13543,4.543248,0.310105,14.348495,1.160436,1.366265,11.821795
